ROLL_BAD,PITCH_BAD,ROLL_FILTERED,PITCH_FILTERED,,
85.87,-14.32,72.69,-17.19,,
87.27,-14.32,73.39,-17.16,,
88.28,-14.32,73.63,-17.03,,
89.02,-14.27,73.31,-16.82,,
88.91,-14.23,72.54,-16.52,,
88.32,-14.21,71.28,-16.14,,
86.65,-14.15,69.43,-15.67,,
84.91,-14.07,66.8,-15.16,,
82.56,-13.96,63.41,-14.58,,
79.5,-13.93,59.57,-13.94,,
73.72,-13.82,55.61,-13.29,,
69.37,-13.66,51.68,-12.75,,
65.16,-13.45,47.91,-12.23,,
61.14,-13.24,44.55,-11.69,,
55.28,-12.8,41.47,-11.18,,
52.05,-12.42,38.37,-10.73,,
48.9,-12.01,35.01,-10.28,,
44.03,-11.47,31.28,-9.79,,
40.3,-11.13,27.25,-9.31,,
36.25,-10.79,23.14,-8.83,,
31.98,-10.43,19.15,-8.35,,
27.76,-10.08,15.45,-7.85,,
21.84,-9.46,12.17,-7.34,,
18.19,-8.96,9.31,-6.85,,
15.08,-8.48,6.78,-6.41,,
12.26,-8.01,4.45,-5.94,,
8.66,-7.36,2.31,-5.4,,
6.41,-6.84,0.13,-4.85,,
4.31,-6.27,-2.19,-4.34,,
2.04,-5.73,-4.48,-3.84,,
-0.38,-5.21,-6.56,-3.33,,
-3.69,-4.45,-8.44,-2.74,,
-5.64,-3.87,-10.28,-2.07,,
-7.48,-3.22,-12.25,-1.5,,
-9.29,-2.53,-14.35,-1.12,,
-12.35,-1.73,-16.5,-0.92,,
-14.53,-1.43,-18.7,-0.84,,
-16.75,-1.26,-20.94,-0.9,,
-18.98,-1.2,-23.32,-1.02,,
-21.25,-1.2,-25.88,-1.13,,
-24.9,-1.23,-28.72,-1.23,,
-27.66,-1.19,-31.84,-1.41,,
-30.63,-1.21,-35.12,-1.67,,
-33.81,-1.39,-38.5,-1.94,,
-39.02,-1.95,-41.85,-2.19,,
-42.43,-2.27,-44.71,-2.34,,
-45.71,-2.41,-47.16,-2.35,,
-48.38,-2.31,-49.53,-2.37,,
-51.79,-1.94,-51.82,-2.47,,
-54.13,-1.76,-54.04,-2.69,,
-56.39,-1.61,-56.11,-3.04,,
-58.57,-1.45,-57.84,-3.5,,
-61.53,-1.19,-59.23,-4.01,,
-63.06,-1.14,-60.4,-4.49,,
-64.32,-1.25,-61.31,-4.94,,
-65.42,-1.47,-62.01,-5.38,,
-66.62,-1.83,-62.68,-5.83,,
-67.26,-1.98,-63.27,-6.21,,
-67.93,-2.07,-63.75,-6.44,,
-68.73,-2.13,-64.13,-6.53,,
-69.14,-2.16,-64.31,-6.51,,
-69.45,-2.22,-64.15,-6.42,,
-69.5,-2.29,-63.62,-6.28,,
-68.97,-2.44,-62.69,-6.04,,
-68.18,-2.54,-61.29,-5.73,,
-67.02,-2.62,-59.44,-5.44,,
-65.39,-2.65,-57.05,-5.26,,
-62.28,-2.75,-53.94,-5.11,,
-59.41,-3.01,-50.39,-5.03,,
-55.96,-3.36,-46.77,-5.17,,
-52.24,-3.78,-43.26,-5.55,,
-46.82,-4.74,-39.59,-6.19,,
-43.18,-5.62,-35.71,-7.07,,
-39.45,-6.63,-31.65,-8.02,,
-35.63,-7.78,-27.69,-8.88,,
-29.42,-9.7,-24.17,-9.66,,
-25.45,-10.9,-21.28,-10.35,,
-22.11,-11.91,-18.81,-10.88,,
-19.47,-12.72,-16.26,-11.23,,
-15.86,-13.56,-13.22,-11.4,,
-12.92,-13.94,-9.88,-11.44,,
-9.67,-14.16,-6.34,-11.33,,
-6.04,-14.27,-2.39,-10.95,,
-0.38,-14.06,1.93,-10.36,,
4.02,-13.55,6.27,-9.75,,
8.5,-12.91,10.49,-9.29,,
13.02,-12.28,14.48,-8.95,,
19.33,-11.53,17.53,-8.81,,
23.01,-11.11,19.74,-8.93,,
25.66,-10.92,21.85,-9.26,,
27.71,-10.99,24.35,-9.65,,
31.09,-11.28,27.09,-10.06,,
33.95,-11.44,29.88,-10.54,,
36.85,-11.62,32.51,-11.06,,
39.74,-11.9,34.64,-11.51,,
43.51,-12.46,36.34,-11.84,,
45.42,-12.83,38.05,-12.12,,
47.01,-13.11,40.06,-12.43,,
48.7,-13.35,42.37,-12.73,,
52.05,-13.71,44.77,-13.06,,
54.47,-13.93,47.02,-13.46,,
56.98,-14.22,49.09,-13.9,,
60.27,-14.77,51.27,-14.37,,
62.38,-15.21,53.85,-14.87,,
64.83,-15.61,56.89,-15.41,,
67.72,-15.94,60.43,-15.98,,
71.04,-16.24,64.25,-16.59,,
76.81,-16.59,67.87,-17.21,,
80.93,-16.82,71.32,-17.78,,
84.69,-17.05,74.44,-18.27,,
89.91,-17.3,77.04,-18.71,,
92.97,-17.39,79.21,-19.06,,
95.59,-17.48,80.87,-19.35,,
97.74,-17.57,81.99,-19.57,,
100.05,-17.72,82.55,-19.74,,
100.99,-17.86,82.57,-19.83,,
101.4,-18.01,82.07,-19.86,,
101.29,-18.19,81.13,-19.99,,
100.32,-18.41,80.1,-20.08,,
99.31,-18.39,78.93,-20.05,,
98.29,-18.32,77.45,-19.96,,
97.06,-18.29,75.49,-19.82,,
94.59,-18.24,73,-19.65,,
92.18,-18.14,70.1,-19.45,,
89.4,-17.99,66.88,-19.19,,
86.25,-17.85,63.25,-18.86,,
80.89,-17.71,59.09,-18.47,,
76.94,-17.67,54.44,-18.03,,
72.26,-17.7,49.71,-17.49,,
64.79,-17.68,45.29,-16.84,,
59.87,-17.5,41.29,-16.16,,
55.28,-17.22,37.68,-15.5,,
51.19,-16.87,34.29,-14.83,,
47.48,-16.46,31.08,-14.09,,
43.93,-16.01,27.91,-13.29,,
38.87,-15.27,24.68,-12.54,,
35.45,-14.76,21.44,-11.85,,
32.06,-14.27,18.21,-11.18,,
26.93,-13.55,15.04,-10.56,,
23.5,-13.05,11.94,-10.02,,
20.2,-12.58,9.01,-9.52,,
17.02,-12.15,6.28,-8.97,,
14.05,-11.7,3.64,-8.37,,
9.93,-10.86,0.98,-7.73,,
7.25,-10.23,-1.58,-7,,
4.52,-9.55,-3.87,-6.14,,
1.98,-8.76,-5.79,-5.29,,
-1.22,-7.4,-7.51,-4.52,,
-2.98,-6.57,-9.27,-3.84,,
-4.68,-5.83,-11.12,-3.27,,
-6.45,-5.17,-13.08,-2.84,,
-8.35,-4.61,-15,-2.59,,
-11.3,-4.05,-16.85,-2.44,,
-13.24,-3.85,-18.75,-2.36,,
-15.1,-3.7,-20.77,-2.36,,
-17.99,-3.56,-23.02,-2.44,,
-20.15,-3.5,-25.56,-2.57,,
-22.58,-3.46,-28.34,-2.74,,
-25.3,-3.45,-31.4,-2.93,,
-28.17,-3.45,-34.71,-3.08,,
-33.03,-3.39,-38.34,-3.19,,
-36.49,-3.19,-42.18,-3.29,,
-40.35,-2.9,-46.11,-3.34,,
-44.31,-2.58,-49.91,-3.32,,
-50.12,-1.94,-53.46,-3.33,,
-53.84,-1.38,-56.92,-3.37,,
-57.3,-0.77,-60.15,-3.5,,
-60.72,-0.23,-63.08,-3.65,,
-63.86,0.22,-65.6,-3.78,,
-67.93,0.95,-67.62,-3.86,,
-70.22,1.52,-69.04,-3.93,,
-72,2.1,-69.76,-3.96,,
-73.59,2.7,-69.79,-3.88,,
-73.84,2.94,-69.43,-3.75,,
-73.57,3.13,-68.66,-3.58,,
-72.99,3.31,-67.47,-3.37,,
-71.51,3.57,-65.75,-3.11,,
-69.98,3.69,-63.62,-2.85,,
-67.97,3.7,-60.94,-2.56,,
-65.67,3.57,-57.62,-2.18,,
-61.23,3.44,-53.4,-1.73,,
-57.32,3.52,-48.42,-1.28,,
-52.69,3.62,-42.64,-0.85,,
-47.32,3.64,-36.54,-0.51,,
-41.29,3.67,-30.69,-0.45,,
-32.15,3.68,-25.15,-0.82,,
-26.33,3.44,-19.73,-1.42,,
-20.84,2.91,-14.52,-1.98,,
-15.39,2.22,-9.94,-2.45,,
-7.96,1.31,-6.28,-2.94,,
-3.77,0.77,-3.43,-3.57,,
-0.57,0.17,-1.14,-4.36,,
1.91,-0.59,0.85,-5.31,,
3.98,-1.49,2.74,-6.38,,
6.76,-3.09,4.65,-7.54,,
8.65,-4.3,6.66,-8.75,,
10.54,-5.53,9.02,-10.06,,
12.66,-6.85,11.82,-11.34,,
16.49,-8.77,14.84,-12.47,,
19.64,-10,17.75,-13.5,,
22.74,-11.08,20.65,-14.45,,
25.65,-12.1,23.71,-15.37,,
28.64,-13.05,26.95,-16.28,,
33.51,-14.3,30.34,-17.14,,
36.99,-15.04,33.79,-17.9,,
40.53,-15.69,37.1,-18.58,,
45.92,-16.52,40.26,-19.22,,
49.27,-16.97,43.49,-19.79,,
52.65,-17.31,46.79,-20.29,,
56.08,-17.43,50.04,-20.67,,
59.62,-17.32,53.25,-21.01,,
64.76,-16.73,56.38,-21.36,,
67.98,-16.3,59.47,-21.7,,
71.26,-15.96,62.5,-22.02,,
75.98,-15.51,65.52,-22.33,,
79.12,-15.21,68.64,-22.63,,
82.2,-14.89,71.62,-22.97,,
85.51,-14.47,74.03,-23.29,,
89.8,-13.88,75.83,-23.54,,
91.95,-13.55,77.01,-23.74,,
93.52,-13.22,77.44,-23.87,,
94.53,-12.91,77,-23.9,,
94.59,-12.53,75.76,-23.83,,
93.63,-12.34,73.89,-23.67,,
91.97,-12.21,71.65,-23.4,,
89.82,-12.11,68.92,-23.02,,
86.02,-12.02,65.37,-22.62,,
82.66,-11.95,61.09,-22.24,,
78.69,-11.91,56.37,-21.77,,
73.86,-11.88,51.33,-21.21,,
66.29,-11.81,46.26,-20.66,,
60.93,-11.74,41.79,-20.07,,
55.61,-11.68,37.97,-19.4,,
51.07,-11.61,34.63,-18.66,,
45.48,-11.29,31.53,-17.94,,
42.22,-10.93,28.61,-17.29,,
38.98,-10.52,25.89,-16.68,,
34.62,-9.9,23.46,-16.09,,
31.92,-9.44,21.37,-15.49,,
29.55,-8.95,19.5,-14.89,,
27.5,-8.46,17.57,-14.29,,
24.7,-7.7,15.48,-13.69,,
22.61,-7.18,13.24,-13.05,,
20.36,-6.62,10.98,-12.29,,
18.1,-6.01,8.88,-11.37,,
14.61,-4.81,7.08,-10.27,,
12.66,-3.87,5.48,-8.98,,
10.9,-2.68,4.09,-7.45,,
9.36,-1.35,2.86,-5.74,,
8.01,0.2,1.54,-3.91,,
6.19,2.81,0.17,-1.95,,
4.8,4.68,-1.08,0.16,,
3.4,6.65,-2.11,2.43,,
1.7,9.83,-2.94,4.84,,
0.82,12.15,-3.45,7.31,,
0.12,14.58,-3.61,9.83,,
-0.23,17.02,-3.7,12.39,,
-0.26,19.51,-3.8,14.9,,
-0.28,23.19,-3.87,17.36,,
-0.3,25.63,-3.88,19.79,,
-0.29,27.97,-3.88,22.13,,
-0.22,30.37,-3.88,24.35,,
-0.08,33.65,-3.96,26.5,,
-0.08,35.79,-4.1,28.61,,
-0.15,37.83,-4.39,30.61,,
-0.33,39.85,-4.71,32.51,,
-0.68,41.74,-5.01,34.37,,
-1.29,44.43,-5.23,36.21,,
-1.6,46.17,-5.36,38.03,,
-1.81,47.95,-5.46,39.69,,
-2.06,50.44,-5.63,41.21,,
-2.42,51.91,-5.82,42.6,,
-3.09,53.29,-5.96,43.79,,
-3.89,54.49,-6.08,44.59,,
-4.7,55.46,-6.34,44.95,,
-5.88,56.15,-6.53,44.89,,
-6.67,56.12,-6.58,44.47,,
-7.23,55.74,-6.55,43.63,,
-7.49,55.04,-6.4,42.36,,
-7.5,53.96,-6.13,40.67,,
-6.99,51.68,-5.87,38.58,,
-6.41,49.69,-5.62,36.19,,
-5.88,47.42,-5.29,33.59,,
-4.98,43.61,-4.91,30.89,,
-4.62,42.2,-4.51,28.16,,
-3.56,38.08,-4.16,25.4,,
-2.94,35.29,-3.94,22.59,,
-2.43,32.5,-3.85,19.75,,
-2.16,29.73,-3.93,16.91,,
-2.12,25.43,-3.91,14.06,,
-2.24,22.56,-3.81,11.13,,
-2.2,19.61,-3.61,8.12,,
-2.1,16.63,-3.2,5.13,,
-1.78,12.12,-2.46,2.05,,
-1.21,9.07,-1.56,-1.19,,
-0.38,5.94,-0.69,-4.5,,
0.51,2.7,0.17,-7.75,,
1.76,-2.26,1.05,-10.93,,
2.61,-5.56,1.88,-14.08,,
3.46,-8.74,2.7,-17.2,,
4.24,-11.88,3.5,-20.23,,
5.43,-16.45,4.16,-23.1,,
6.23,-19.45,4.59,-25.83,,
6.83,-22.22,4.95,-28.4,,
7.22,-24.93,5.31,-30.73,,
7.83,-28.57,5.49,-32.85,,
8.13,-30.76,5.6,-34.9,,
8.2,-32.9,5.63,-36.91,,
8.12,-34.96,5.61,-38.86,,
7.9,-37.03,5.13,-40.29,,
7.53,-39.89,4.95,-41.35,,
6.81,-41.07,5.06,-42.31,,
6.67,-42.03,4.79,-43.04,,
6.73,-42.97,4.6,-43.63,,
6.24,-43.95,4.6,-44.1,,
6.16,-44.48,4.73,-44.56,,
6.34,-44.92,5.12,-45.25,,
6.73,-45.42,5.52,-46.02,,
7.82,-46.57,5.61,-46.69,,
8.22,-47.3,5.64,-47.27,,
8.33,-47.95,5.67,-47.65,,
8.46,-48.47,5.71,-47.87,,
8.69,-48.91,5.68,-47.83,,
8.83,-49,5.52,-47.46,,
8.86,-48.79,5.29,-46.77,,
8.72,-48.26,5.06,-45.72,,
8.49,-47.44,4.64,-44.34,,
7.97,-45.66,4.03,-42.64,,
7.32,-44.08,3.3,-40.77,,
6.48,-42.3,2.59,-38.83,,
5.52,-40.34,1.92,-36.73,,
4.41,-37.41,1.44,-34.46,,
3.77,-35.23,1.1,-32.01,,
3.37,-32.88,0.66,-29.38,,
3.05,-30.43,0.13,-26.58,,
2.56,-27.75,-0.48,-23.64,,
1.74,-23.46,-1.13,-20.61,,
1.12,-20.5,-1.72,-17.55,,
0.49,-17.56,-2.07,-14.39,,
-0.04,-14.44,-2.18,-11.18,,
-0.33,-9.71,-2.34,-8.13,,
-0.29,-6.61,-2.74,-5.31,,
-0.48,-3.7,-3.22,-2.65,,
-0.91,-1,-3.68,-0.06,,
-1.62,2.8,-4.02,2.41,,
-1.98,5.26,-4.29,4.76,,
-2.23,7.7,-4.66,6.96,,
-2.49,9.95,-5.01,9.12,,
-2.86,12.07,-5.23,11.38,,
-3.26,15.25,-5.51,13.63,,
-3.46,17.54,-5.75,15.85,,
-3.73,19.76,-5.88,18.07,,
-3.93,21.91,-5.96,20.36,,
-3.96,25.16,-6.07,22.7,,
-4,27.49,-6.16,25.05,,
-4.06,29.82,-6.12,27.45,,
-4.08,32.1,-6.02,29.89,,
-3.84,35.66,-5.95,32.33,,
-3.63,38.11,-5.89,34.73,,
-3.42,40.5,-5.79,37.07,,
-3.16,42.83,-5.64,39.35,,
-2.52,46.19,-5.42,41.55,,
-1.92,48.37,-5.11,43.59,,
-1.2,50.49,-4.8,45.49,,
-0.51,52.41,-4.58,47.26,,
0.33,55.02,-4.38,48.91,,
0.72,56.63,-4.29,50.41,,
0.97,58.18,-4.34,51.75,,
0.9,59.54,-4.42,52.97,,
0.52,60.75,-4.53,54.05,,
-0.34,62.36,-4.7,54.9,,
-1.08,63.23,-5.07,55.41,,
-1.95,63.9,-5.53,55.44,,
-2.85,64.19,-5.86,54.99,,
-4.21,63.8,-5.97,54.09,,
-5.08,62.96,-6,52.92,,
-5.66,61.81,-6.01,51.43,,
-5.96,60.44,-6.02,49.63,,
-6.14,58.82,-5.95,47.64,,
-6.36,55.85,-5.86,45.52,,
-6.38,53.69,-5.83,43.29,,
-6.37,51.47,-5.72,40.93,,
-6.33,49.16,-5.58,38.52,,
-6.15,45.57,-5.37,36.06,,
-5.98,43.03,-5.13,33.54,,
-5.72,40.52,-4.84,30.95,,
-5.42,37.94,-4.49,28.28,,
-4.95,34.03,-4.03,25.55,,
-4.54,31.31,-3.44,22.76,,
-4.02,28.46,-2.79,20.03,,
-3.42,25.66,-2,17.33,,
-2.43,21.62,-0.92,14.71,,
-1.52,18.96,0.45,12.21,,
-0.31,16.39,1.63,9.76,,
1.14,13.86,2.45,7.24,,
2.31,11.37,3.17,4.67,,
3.4,7.54,3.84,2.1,,
4.11,4.89,4.35,-0.36,,
4.74,2.32,4.68,-2.82,,
5.18,-0.06,5.04,-5.36,,
5.58,-3.8,5.44,-7.97,,
5.98,-6.42,5.8,-10.64,,
6.38,-9.07,6.15,-13.26,,
6.71,-11.75,6.51,-15.81,,
7.08,-14.34,6.86,-18.26,,
7.66,-18.05,7.29,-20.58,,
8.09,-20.48,7.82,-22.71,,
8.62,-22.7,8.49,-24.64,,
9.69,-25.63,9.37,-26.38,,
10.67,-27.39,10.31,-27.98,,
11.88,-29.04,11.1,-29.44,,
13.04,-30.53,11.66,-30.75,,
14.34,-32.55,11.93,-31.98,,
14.91,-33.8,11.89,-33.13,,
15.17,-34.94,11.71,-34.28,,
15.12,-36.06,11.56,-35.46,,
14.88,-37.82,11.5,-36.64,,
14.82,-39.03,11.49,-37.8,,
14.89,-40.22,11.5,-38.98,,
14.99,-41.37,11.49,-40.29,,
15.18,-43.2,11.47,-41.67,,
15.35,-44.58,11.51,-42.98,,
15.58,-45.9,11.6,-44.17,,
15.98,-47.17,11.67,-45.2,,
16.67,-48.74,11.66,-45.97,,
17.01,-49.61,11.61,-46.47,,
17.21,-50.23,11.5,-46.61,,
17.31,-50.58,11.29,-46.42,,
17.05,-50.53,11.07,-45.93,,
16.64,-50.17,10.77,-45.13,,
16.14,-49.61,10.35,-43.94,,
15.5,-48.72,9.77,-42.35,,
14.35,-46.76,8.95,-40.36,,
13.34,-44.91,7.8,-38.03,,
12.12,-42.78,6.89,-35.43,,
10.67,-40.32,6.44,-32.55,,
9.32,-36.24,5.93,-29.45,,
8.91,-33.24,5.32,-26.29,,
8.32,-30.03,4.9,-23.09,,
7.67,-26.86,4.6,-19.82,,
7.11,-22.05,4.19,-16.57,,
6.81,-18.82,3.66,-13.42,,
6.34,-15.59,3.31,-10.31,,
5.58,-11.06,3.01,-7.26,,
5.37,-8.03,2.48,-4.37,,
5.01,-5.07,1.9,-1.67,,
4.4,-2.23,1.21,0.89,,
3.8,0.37,0.28,3.44,,
2.66,4.06,-0.85,5.97,,
1.59,6.57,-1.92,8.33,,
0.4,9.06,-2.81,10.54,,
-0.58,11.35,-3.69,12.59,,
-1.34,13.43,-4.28,14.68,,
-2.4,16.44,-4.33,17.03,,
-2.58,18.66,-4.2,19.66,,
-2.29,21.11,-4.23,22.38,,
-1.99,23.81,-4.5,25.12,,
-2.07,27.81,-4.9,27.9,,
-2.41,30.61,-5.27,30.68,,
-2.82,33.35,-5.49,33.45,,
-3.16,36.11,-5.7,36.06,,
-3.41,38.81,-5.93,38.44,,
-4,42.45,-6.11,40.55,,
-4.4,44.69,-6.25,42.36,,
-4.65,46.65,-6.41,44.01,,
-4.91,48.27,-6.54,45.64,,
-5.27,50.61,-6.66,47.26,,
-5.46,52.21,-6.72,48.85,,
-5.65,53.81,-6.87,50.43,,
-5.73,55.36,-7,51.9,,
-5.67,57.61,-7.15,53.2,,
-5.47,59.01,-7.17,54.29,,
-5.25,60.2,-7.11,55.26,,
-4.99,61.16,-7.24,56.14,,
-4.82,62.04,-7.51,57.02,,
-5.08,63.28,-7.89,57.89,,
-5.49,64.11,-8.08,58.73,,
-6.12,64.89,-8.2,59.55,,
-6.72,65.64,-8.36,60.21,,
-7.53,66.69,-8.51,60.56,,
-8.25,67.16,-8.59,60.61,,
-8.97,67.32,-8.59,60.37,,
-9.64,67.05,-8.48,59.86,,
-9.85,66.56,-8.37,59.11,,
-9.86,65.86,-8.15,58.05,,
-9.6,64.95,-7.93,56.61,,
-8.71,63.09,-7.76,54.74,,
-7.97,61.37,-7.62,52.55,,
-7.28,59.35,-7.5,50.14,,
-6.61,57.07,-7.36,47.67,,
-5.56,53.35,-7.16,45.23,,
-4.78,50.87,-6.9,42.83,,
-4.03,48.42,-6.74,40.46,,
-3.38,46.06,-6.72,38.09,,
-2.97,43.68,-6.65,35.77,,
-2.66,40.15,-6.59,33.53,,
-2.5,37.87,-6.53,31.41,,
-2.5,35.67,-6.45,29.32,,
-2.52,33.62,-6.22,27.22,,
-2.44,30.49,-5.94,25.06,,
-2.19,28.3,-5.65,22.81,,
-1.93,26.11,-5.34,20.48,,
-1.63,23.82,-5.03,18.04,,
-1.31,21.45,-4.67,15.52,,
-0.86,17.81,-4.26,12.91,,
-0.47,15.19,-3.84,10.17,,
-0.03,12.52,-3.46,7.36,,
0.37,9.81,-3.1,4.61,,
0.86,5.54,-2.83,1.97,,
1.16,2.88,-2.61,-0.56,,
1.36,0.28,-2.5,-3,,
1.51,-2.14,-2.5,-5.37,,
1.54,-5.73,-2.5,-7.58,,
1.46,-8.03,-2.43,-9.65,,
1.44,-10.18,-2.23,-11.59,,
1.51,-12.18,-1.89,-13.45,,
1.73,-14.01,-1.59,-15.3,,
2.27,-16.8,-1.35,-17.16,,
2.51,-18.64,-1.09,-19.03,,
2.71,-20.49,-0.89,-20.91,,
3.01,-23.24,-0.71,-22.77,,
3.16,-25.12,-0.49,-24.57,,
3.3,-26.97,-0.25,-26.31,,
3.52,-28.73,-0.04,-27.96,,
3.78,-30.43,0.2,-29.5,,
4.21,-32.75,0.5,-31,,
4.54,-34.22,0.9,-32.44,,
4.99,-35.73,1.38,-33.74,,
5.58,-37.1,1.79,-34.82,,
6.21,-38.28,2.1,-35.77,,
6.96,-39.76,2.28,-36.65,,
7.24,-40.64,2.4,-37.48,,
7.32,-41.5,2.51,-38.32,,
7.3,-42.72,2.6,-39.3,,
7.27,-43.62,2.71,-40.46,,
7.22,-44.71,2.85,-41.76,,
7.21,-45.97,3.04,-43.03,,
7.26,-47.29,3.25,-44.13,,
7.55,-49.07,3.44,-45.01,,
7.84,-50.06,3.6,-45.57,,
8.19,-50.81,3.67,-45.72,,
8.48,-51.24,3.69,-45.5,,
8.66,-51.15,3.64,-45.03,,
8.66,-50.76,3.51,-44.35,,
8.47,-50.21,3.28,-43.41,,
8,-49.07,2.78,-42.16,,
7.45,-47.97,2.02,-40.67,,
6.57,-46.6,1.13,-39.03,,
5.44,-45.08,0.29,-37.28,,
3.61,-42.54,-0.44,-35.48,,
2.55,-40.7,-1.13,-33.62,,
1.63,-38.89,-1.95,-31.72,,
0.77,-37.01,-2.99,-29.84,,
-0.22,-35.11,-4.22,-28.1,,
-2.2,-32.33,-5.53,-26.51,,
-3.67,-30.65,-6.87,-25.03,,
-5.11,-29.1,-8.27,-23.6,,
-6.53,-27.61,-9.79,-22.23,,
-8.74,-25.48,-11.54,-20.99,,
-10.49,-24.08,-13.59,-19.9,,
-12.45,-22.83,-15.83,-18.95,,
-14.68,-21.7,-18.02,-18.05,,
-18.14,-20.17,-20.11,-17.12,,
-20.33,-19.09,-22.17,-16.2,,
-22.44,-17.98,-24.15,-15.31,,
-24.57,-16.85,-26.14,-14.46,,
-27.5,-15.25,-28.25,-13.72,,
-29.58,-14.26,-30.56,-13.14,,
-31.75,-13.38,-33.08,-12.67,,
-34.19,-12.57,-35.72,-12.25,,
-36.75,-11.83,-38.09,-11.76,,
-40.77,-10.61,-40.13,-11.22,,
-42.96,-9.67,-42.12,-10.69,,
-44.87,-8.72,-44.19,-10.3,,
-47.83,-7.38,-46.36,-10.04,,
-49.99,-6.59,-48.58,-9.86,,
-52.2,-5.9,-50.71,-9.73,,
-54.42,-5.24,-52.61,-9.65,,
-57.45,-4.42,-54.18,-9.62,,
-59.18,-4.03,-55.5,-9.57,,
-60.57,-3.74,-56.66,-9.45,,
-61.83,-3.44,-57.6,-9.25,,
-63.35,-3.06,-58.19,-8.97,,
-64.08,-2.86,-58.6,-8.66,,
-64.51,-2.71,-58.93,-8.35,,
-64.81,-2.59,-59.11,-7.98,,
-65.16,-2.48,-59.05,-7.54,,
-65.19,-2.44,-58.8,-7.06,,
-64.96,-2.38,-58.45,-6.61,,
-64.6,-2.31,-57.97,-6.18,,
-63.95,-2.2,-57.32,-5.77,,
-63.31,-2.15,-56.33,-5.39,,
-62.5,-2.15,-54.94,-5.09,,
-61.3,-2.23,-53.15,-4.89,,
-59.75,-2.4,-51.03,-4.74,,
-56.77,-2.84,-48.55,-4.59,,
-54.38,-3.16,-45.65,-4.47,,
-51.7,-3.48,-42.32,-4.38,,
-47.02,-3.99,-38.6,-4.29,,
-43.38,-4.3,-34.53,-4.27,,
-39.41,-4.6,-29.97,-4.36,,
-35.03,-5,-25.11,-4.54,,
-30.24,-5.47,-20.3,-4.78,,
-22.78,-6.18,-16.07,-5.1,,
-18.06,-6.59,-12.62,-5.52,,
-14.12,-7.02,-9.73,-6,,
-9.45,-7.78,-7.23,-6.51,,
-6.84,-8.31,-4.98,-6.99,,
-4.5,-8.82,-2.77,-7.44,,
-2.33,-9.3,-0.44,-7.84,,
-0.12,-9.75,2.04,-8.18,,
3.46,-10.36,4.8,-8.47,,
6.11,-10.7,7.94,-8.73,,
9.03,-10.99,11.24,-8.93,,
13.94,-11.37,14.32,-9.14,,
17.24,-11.59,17.18,-9.37,,
20.28,-11.84,19.84,-9.6,,
23.11,-12.07,22.39,-9.81,,
25.76,-12.27,24.81,-10.03,,
28.32,-12.44,27.06,-10.3,,
31.88,-12.7,29.37,-10.6,,
34.21,-12.92,31.74,-10.95,,
36.55,-13.19,33.86,-11.38,,
40.11,-13.72,35.73,-11.83,,
42.17,-14.2,37.6,-12.19,,
44,-14.68,39.62,-12.49,,
45.94,-15.08,41.6,-12.73,,
49.04,-15.45,43.43,-12.98,,
50.96,-15.62,45.25,-13.22,,
52.85,-15.83,46.9,-13.49,,
54.69,-16.05,48.23,-13.76,,
57.01,-16.4,49.51,-13.98,,
58.29,-16.66,51.04,-14.11,,
59.64,-16.85,52.73,-14.17,,
61.27,-16.91,54.36,-14.2,,
63.84,-16.76,56,-14.22,,
65.48,-16.59,57.69,-14.25,,
67.19,-16.46,58.9,-14.39,,
68.8,-16.37,59.77,-14.57,,
70.42,-16.42,60.46,-14.73,,
71.2,-16.48,60.98,-14.85,,
71.83,-16.5,61.29,-14.93,,
72.5,-16.47,61.35,-14.95,,
72.63,-16.45,61.29,-14.85,,
72.55,-16.37,61.23,-14.61,,
72.4,-16.23,61.03,-14.3,,
72.12,-15.85,60.54,-13.94,,
71.68,-15.52,59.61,-13.57,,
70.94,-15.18,58.09,-13.22,,
69.69,-14.85,56.2,-12.87,,
66.97,-14.41,54.12,-12.52,,
64.79,-14.09,51.85,-12.15,,
62.51,-13.71,49.2,-11.78,,
58.78,-13.03,46.46,-11.41,,
55.8,-12.61,43.73,-11.02,,
52.94,-12.26,41.07,-10.63,,
50.11,-11.97,38.46,-10.15,,
46.08,-11.53,35.8,-9.58,,
43.32,-11.1,32.87,-9.02,,
40.58,-10.64,29.44,-8.52,,
37.36,-10.2,25.61,-8.05,,
31.81,-9.69,21.65,-7.63,,
27.6,-9.39,17.76,-7.23,,
23.56,-9.1,14.24,-6.85,,
19.61,-8.77,11.2,-6.42,,
14.62,-8.21,8.56,-5.91,,
11.84,-7.72,6.39,-5.35,,
9.33,-7.15,4.81,-4.74,,
7.4,-6.55,3.46,-4.18,,
5.99,-5.92,2.09,-3.66,,
4.08,-5.09,0.58,-3.17,,
2.66,-4.57,-1.12,-2.76,,
1.07,-4.1,-3.12,-2.45,,
-0.78,-3.71,-5.45,-2.25,,
-2.94,-3.42,-7.89,-2.19,,
-6.53,-3.19,-10.33,-2.21,,
-9.07,-3.15,-12.82,-2.23,,
-11.52,-3.14,-15.35,-2.31,,
-13.96,-3.13,-17.88,-2.48,,
-17.87,-3.25,-20.44,-2.69,,
-20.42,-3.44,-23.09,-2.9,,
-23.03,-3.62,-25.85,-3.11,,
-25.7,-3.73,-28.7,-3.33,,
